	2.330000	-0.290306	-0.294280
	2.439000	-0.298866	-0.299385
	2.545000	-0.289238	-0.291108
	2.648000	-0.278423	-0.280803
	2.757000	-0.280497	-0.278818
	2.866000	-0.303120	-0.302298
	2.975000	-0.318928	-0.319674
	3.085000	-0.293939	-0.297222
	3.192000	-0.293025	-0.293442
	3.302000	-0.293271	-0.293738
	3.413000	-0.290711	-0.291460
	3.525000	-0.287499	-0.290201
	3.636000	-0.291108	-0.290895
	3.746000	-0.286657	-0.287427
	3.852000	-0.291207	-0.291664
	3.962000	-0.293110	-0.293541
	4.073000	-0.302860	-0.304198
	4.184000	-0.295888	-0.296950
	4.291000	-0.295651	-0.296973
	4.402000	-0.293784	-0.295059
	4.512000	-0.293380	-0.294468
	4.618000	-0.293810	-0.294077
	4.729000	-0.291391	-0.293646
	4.839000	-0.289626	-0.289701
	4.950000	-0.295674	-0.297209
	5.061000	-0.297370	-0.298071
	5.172000	-0.291608	-0.292857
	5.275000	-0.294366	-0.295447
	5.382000	-0.294267	-0.294340
	5.488000	-0.293830	-0.296016
	5.597000	-0.290717	-0.291029
	5.705000	-0.292818	-0.293909
	5.814000	-0.294790	-0.295280
	5.926000	-0.290017	-0.292502
	6.038000	-0.299057	-0.299382
	6.146000	-0.305509	-0.306200
	6.256000	-0.293143	-0.295030
	6.365000	-0.294534	-0.294024
	6.472000	-0.297827	-0.298672
	6.582000	-0.293350	-0.294379
	6.688000	-0.291348	-0.294238
	6.799000	-0.292269	-0.291979
	6.909000	-0.297065	-0.298393
	7.017000	-0.299109	-0.299540
	7.126000	-0.290191	-0.292400
	7.235000	-0.293873	-0.295398
	7.342000	-0.294372	-0.294869
	7.447000	-0.294520	-0.296203
	7.558000	-0.295319	-0.295681
	7.669000	-0.296499	-0.298692
	7.778000	-0.293978	-0.294402
	7.890000	-0.294800	-0.296713
	8.001000	-0.296611	-0.296312
	8.111000	-0.294188	-0.295954
	8.222000	-0.295783	-0.295339
	8.329000	-0.296131	-0.297587
	8.440000	-0.294274	-0.294146
	8.551000	-0.292246	-0.294392
	8.661000	-0.295299	-0.295332
	8.765000	-0.296693	-0.297584
	8.874000	-0.292837	-0.294070
	8.983000	-0.295917	-0.295572
